,e1,e2,r
9739,SZ002027,SZ002602,SW_industry
9740,SZ002027,SH600633,SW_industry
9741,SZ002027,SZ002555,SW_industry
9742,SZ002027,SZ002558,SW_industry
9743,SZ002027,SZ300315,SW_industry
9744,SZ002027,SZ300413,SW_industry
9745,SZ002027,SH603000,SW_industry
9746,SZ002027,SH600037,SW_industry
9747,SZ002027,SZ000917,SW_industry
9748,SZ002027,SH600959,SW_industry
9749,SZ002027,SH601929,SW_industry
9750,SZ002027,SZ000156,SW_industry
9751,SH600308,SZ002831,SW_industry
9752,SH600308,SH600210,SW_industry
9753,SH600308,SH603833,SW_industry
9754,SH600308,SZ002572,SW_industry
9755,SH600308,SH603899,SW_industry
9756,SZ000725,SH600460,SW_industry
9757,SZ000725,SH600584,SW_industry
9758,SZ000725,SZ002049,SW_industry
9759,SZ000725,SH688008,SW_industry
9760,SZ000725,SZ300223,SW_industry
9761,SZ000725,SH603986,SW_industry
9762,SZ000725,SH603501,SW_industry
9763,SZ000725,SZ002371,SW_industry
9764,SZ000725,SH688012,SW_industry
9765,SZ000725,SZ300661,SW_industry
9766,SZ000725,SZ300782,SW_industry
9767,SZ000725,SH603160,SW_industry
9768,SZ000725,SH688036,SW_industry
9769,SZ000725,SH600745,SW_industry
9770,SZ000725,SZ000021,SW_industry
9771,SZ000725,SZ002475,SW_industry
9772,SZ000725,SZ002600,SW_industry
9773,SZ000725,SZ002925,SW_industry
9774,SZ000725,SH601231,SW_industry
9775,SZ000725,SZ002241,SW_industry
9776,SZ000725,SZ300433,SW_industry
9777,SZ000725,SZ300136,SW_industry
9778,SZ000725,SH601138,SW_industry
9779,SZ000725,SZ002916,SW_industry
9780,SZ000725,SZ002938,SW_industry
9781,SZ000725,SH600183,SW_industry
9782,SZ000725,SZ002384,SW_industry
9783,SZ000725,SZ002463,SW_industry
9784,SZ000725,SZ000636,SW_industry
9785,SZ000725,SZ300408,SW_industry
9786,SZ000413,SH600460,SW_industry
9787,SZ000413,SH600584,SW_industry
9788,SZ000413,SZ002049,SW_industry
9789,SZ000413,SH688008,SW_industry
9790,SZ000413,SZ300223,SW_industry
9791,SZ000413,SH603986,SW_industry
9792,SZ000413,SH603501,SW_industry
9793,SZ000413,SZ002371,SW_industry
9794,SZ000413,SH688012,SW_industry
9795,SZ000413,SZ300661,SW_industry
9796,SZ000413,SZ300782,SW_industry
9797,SZ000413,SH603160,SW_industry
9798,SZ000413,SH688036,SW_industry
9799,SZ000413,SH600745,SW_industry
9800,SZ000413,SZ000021,SW_industry
9801,SZ000413,SZ002475,SW_industry
9802,SZ000413,SZ002600,SW_industry
9803,SZ000413,SZ002925,SW_industry
9804,SZ000413,SH601231,SW_industry
9805,SZ000413,SZ002241,SW_industry
9806,SZ000413,SZ300433,SW_industry
9807,SZ000413,SZ300136,SW_industry
9808,SZ000413,SH601138,SW_industry
9809,SZ000413,SZ002916,SW_industry
9810,SZ000413,SZ002938,SW_industry
9811,SZ000413,SH600183,SW_industry
9812,SZ000413,SZ002384,SW_industry
9813,SZ000413,SZ002463,SW_industry
9814,SZ000413,SZ000636,SW_industry
9815,SZ000413,SZ300408,SW_industry
9816,SZ000933,SZ000970,SW_industry
9817,SZ000933,SZ000969,SW_industry
9818,SZ000933,SZ000831,SW_industry
9819,SZ000933,SH600111,SW_industry
9820,SZ000933,SH600259,SW_industry
9821,SZ000933,SH600456,SW_industry
9822,SZ000933,SZ000960,SW_industry
9823,SZ000933,SH601958,SW_industry
9824,SZ000933,SH603993,SW_industry
9825,SZ000933,SZ002378,SW_industry
9826,SZ000933,SH600549,SW_industry
9827,SZ000933,SH601212,SW_industry
9828,SZ000933,SZ002155,SW_industry
9829,SZ000933,SH600489,SW_industry
9830,SZ000933,SH600547,SW_industry
9831,SZ000933,SZ002466,SW_industry
9832,SZ000933,SZ002460,SW_industry
9833,SZ000933,SH603799,SW_industry
9834,SZ000333,SZ002050,SW_industry
9835,SZ000333,SH603486,SW_industry
9836,SZ000333,SZ002032,SW_industry
9837,SZ000333,SZ002242,SW_industry
9838,SZ000333,SZ002508,SW_industry
9839,SZ000333,SZ000541,SW_industry
9840,SZ000333,SH600060,SW_industry
9841,SZ000333,SH600839,SW_industry
9842,SZ000333,SZ002429,SW_industry
9843,SZ000712,SH601336,SW_industry
9844,SZ000712,SH601601,SW_industry
9845,SZ000712,SH601318,SW_industry
9846,SZ000712,SZ000627,SW_industry
9847,SZ000712,SH601319,SW_industry
9848,SZ000712,SH601628,SW_industry
9849,SZ000712,SH600643,SW_industry
9850,SZ000712,SH600390,SW_industry
9851,SZ000712,SH600705,SW_industry
9852,SZ000712,SH600061,SW_industry
9853,SZ000712,SH600816,SW_industry
9854,SZ000712,SZ000415,SW_industry
9855,SH600315,SH688363,SW_industry
9856,SH600460,SH688036,SW_industry
9857,SH600460,SH600745,SW_industry
9858,SH600460,SZ000021,SW_industry
9859,SH600460,SZ002475,SW_industry
9860,SH600460,SZ002600,SW_industry
9861,SH600460,SZ002925,SW_industry
9862,SH600460,SH601231,SW_industry
9863,SH600460,SZ002241,SW_industry
9864,SH600460,SZ300433,SW_industry
9865,SH600460,SZ300136,SW_industry
9866,SH600460,SH601138,SW_industry
9867,SH600460,SZ000100,SW_industry
9868,SH600460,SZ002106,SW_industry
9869,SH600460,SH600666,SW_industry
9870,SH600460,SZ000725,SW_industry
9871,SH600460,SZ000413,SW_industry
9872,SH600460,SZ000536,SW_industry
9873,SH600460,SZ300296,SW_industry
9874,SH600460,SH600703,SW_industry
9875,SH600460,SZ002456,SW_industry
9876,SH600460,SZ002916,SW_industry
9877,SH600460,SZ002938,SW_industry
9878,SH600460,SH600183,SW_industry
9879,SH600460,SZ002384,SW_industry
9880,SH600460,SZ002463,SW_industry
9881,SH600460,SZ000636,SW_industry
9882,SH600460,SZ300408,SW_industry
9883,SZ002460,SZ000970,SW_industry
9884,SZ002460,SZ000969,SW_industry
9885,SZ002460,SZ000831,SW_industry
9886,SZ002460,SH600111,SW_industry
9887,SZ002460,SH600259,SW_industry
9888,SZ002460,SH600456,SW_industry
9889,SZ002460,SZ000960,SW_industry
9890,SZ002460,SH601958,SW_industry
9891,SZ002460,SH603993,SW_industry
9892,SZ002460,SZ002378,SW_industry
9893,SZ002460,SH600549,SW_industry
9894,SZ002460,SH601212,SW_industry
9895,SZ002460,SZ002155,SW_industry
9896,SZ002460,SH600489,SW_industry
9897,SZ002460,SH600547,SW_industry
9898,SZ002460,SH601899,SW_industry
9899,SZ002460,SH601168,SW_industry
9900,SZ002460,SZ000630,SW_industry
9901,SZ002460,SH600110,SW_industry
9902,SZ002460,SZ000878,SW_industry
9903,SZ002460,SH600362,SW_industry
9904,SZ002460,SZ000758,SW_industry
9905,SZ002460,SH600961,SW_industry
9906,SZ002460,SH600331,SW_industry
9907,SZ002460,SZ000060,SW_industry
9908,SZ002460,SZ000612,SW_industry
9909,SZ002460,SZ000807,SW_industry
9910,SZ002460,SH600219,SW_industry
9911,SZ002460,SH601600,SW_industry
9912,SZ002460,SZ000933,SW_industry
9913,SH603806,SH601877,SW_industry
9914,SH603806,SZ002498,SW_industry
9915,SH603806,SH600089,SW_industry
9916,SH603806,SZ002028,SW_industry
9917,SH603806,SH601179,SW_industry
9918,SH603806,SH600550,SW_industry
9919,SH603806,SH600517,SW_industry
9920,SH603806,SH600312,SW_industry
9921,SH603806,SH600406,SW_industry
9922,SH603806,SZ000682,SW_industry
9923,SH603806,SZ000400,SW_industry
9924,SH603806,SH601727,SW_industry
9925,SH603806,SH600875,SW_industry
9926,SH603806,SZ002202,SW_industry
9927,SH603806,SZ300014,SW_industry
9928,SH603806,SZ300750,SW_industry
9929,SH603806,SZ300207,SW_industry
9930,SH603806,SZ002074,SW_industry
9931,SH603806,SH603659,SW_industry
9932,SH603806,SZ002709,SW_industry
9933,SH603806,SZ000009,SW_industry
9934,SH603806,SZ002812,SW_industry
9935,SH603806,SH688005,SW_industry
9936,SH603806,SZ300450,SW_industry
9937,SZ002958,SH601169,SW_industry
9938,SZ002958,SH601009,SW_industry
9939,SZ002958,SH600919,SW_industry
9940,SZ002958,SZ002142,SW_industry
9941,SZ002958,SH601997,SW_industry
9942,SZ002958,SH601229,SW_industry
9943,SZ002958,SH600926,SW_industry
9944,SZ002958,SH601577,SW_industry
9945,SZ002958,SH601838,SW_industry
9946,SZ002958,SH600928,SW_industry
9947,SZ002958,SH600000,SW_industry
9948,SZ002958,SH600016,SW_industry
9949,SZ002958,SH600036,SW_industry
9950,SZ002958,SH601166,SW_industry
9951,SZ002958,SH601818,SW_industry
9952,SZ002958,SH600015,SW_industry
9953,SZ002958,SH601998,SW_industry
9954,SZ002958,SH601916,SW_industry
9955,SZ002958,SZ000001,SW_industry
9956,SZ002958,SH601398,SW_industry
9957,SZ002958,SH601288,SW_industry
9958,SZ002958,SH601328,SW_industry
9959,SH600570,SZ002236,SW_industry
9960,SH600570,SZ002415,SW_industry
9961,SH600570,SZ000066,SW_industry
9962,SH600570,SH603019,SW_industry
9963,SH600570,SZ002152,SW_industry
9964,SH600570,SZ000977,SW_industry
9965,SH600570,SH600100,SW_industry
9966,SH600570,SZ002195,SW_industry
9967,SH600570,SZ000938,SW_industry
9968,SH600570,SZ002065,SW_industry
9969,SH600570,SZ000555,SW_industry
9970,SH600570,SH600718,SW_industry
9971,SH600570,SZ300496,SW_industry
9972,SH600570,SH600271,SW_industry
9973,SH600570,SH600845,SW_industry
9974,SH600570,SH600797,SW_industry
9975,SH600570,SH600446,SW_industry
9976,SH600570,SZ300168,SW_industry
9977,SH600570,SZ300017,SW_industry
9978,SH600685,SZ002179,SW_industry
9979,SH600685,SZ002465,SW_industry
9980,SH600685,SZ002414,SW_industry
9981,SH600685,SH601698,SW_industry
9982,SH600685,SH600118,SW_industry
9983,SH600685,SH600879,SW_industry
9984,SH600685,SZ000768,SW_industry
9985,SH600685,SH600038,SW_industry
9986,SH600685,SH600760,SW_industry
9987,SH600685,SH600372,SW_industry
9988,SH600685,SH600316,SW_industry
9989,SH600685,SZ002625,SW_industry
9990,SH600685,SH600893,SW_industry
9991,SZ002399,SZ300122,SW_industry
9992,SZ002399,SZ300142,SW_industry
9993,SZ002399,SZ300601,SW_industry
9994,SZ002399,SH600739,SW_industry
9995,SZ002399,SZ002038,SW_industry
9996,SZ002399,SH600682,SW_industry
9997,SZ002399,SZ000661,SW_industry
9998,SZ002399,SH600867,SW_industry
9999,SZ002399,SZ002007,SW_industry
10000,SZ002399,SH600161,SW_industry
10001,SZ002399,SZ002252,SW_industry
10002,SZ002399,SH603939,SW_industry
10003,SZ002399,SH603233,SW_industry
10004,SZ002399,SZ002411,SW_industry
10005,SZ002399,SZ300760,SW_industry
10006,SZ002399,SH603658,SW_industry
10007,SZ002399,SZ300676,SW_industry
10008,SZ002399,SZ300595,SW_industry
10009,SZ002399,SZ300529,SW_industry
10010,SZ002399,SZ300677,SW_industry
10011,SZ002399,SZ300003,SW_industry
10012,SZ002399,SH600535,SW_industry
10013,SZ002399,SZ002603,SW_industry
10014,SZ002399,SH603858,SW_industry
10015,SZ002399,SZ000999,SW_industry
10016,SZ002399,SZ002275,SW_industry
10017,SZ002399,SH600566,SW_industry
10018,SZ002399,SH600332,SW_industry
10019,SZ002399,SZ002424,SW_industry
10020,SZ002399,SH600085,SW_industry
10021,SZ002399,SZ000538,SW_industry
10022,SZ002399,SZ000423,SW_industry
10023,SZ002399,SH600518,SW_industry
10024,SZ002399,SH600436,SW_industry
10025,SZ002399,SH600252,SW_industry
10026,SZ002399,SH603882,SW_industry
10027,SZ002399,SZ002044,SW_industry
10028,SZ002399,SH600763,SW_industry
10029,SZ002399,SZ300015,SW_industry
10030,SZ002399,SZ300347,SW_industry
10031,SZ002399,SH603259,SW_industry
10032,SZ002399,SZ002821,SW_industry
10033,SZ002399,SZ300759,SW_industry
10034,SZ002797,SH601336,SW_industry
10035,SZ002797,SH601601,SW_industry
10036,SZ002797,SH601318,SW_industry
10037,SZ002797,SZ000627,SW_industry
10038,SZ002797,SH601319,SW_industry
10039,SZ002797,SH601628,SW_industry
10040,SZ002797,SH600643,SW_industry
10041,SZ002797,SH600390,SW_industry
10042,SZ002797,SH600705,SW_industry
10043,SZ002797,SH600061,SW_industry
10044,SZ002797,SH600816,SW_industry
10045,SZ002797,SZ000415,SW_industry
10046,SH688012,SH688036,SW_industry
10047,SH688012,SH600745,SW_industry
10048,SH688012,SZ000021,SW_industry
10049,SH688012,SZ002475,SW_industry
10050,SH688012,SZ002600,SW_industry
10051,SH688012,SZ002925,SW_industry
10052,SH688012,SH601231,SW_industry
10053,SH688012,SZ002241,SW_industry
10054,SH688012,SZ300433,SW_industry
10055,SH688012,SZ300136,SW_industry
10056,SH688012,SH601138,SW_industry
10057,SH688012,SZ000100,SW_industry
10058,SH688012,SZ002106,SW_industry
10059,SH688012,SH600666,SW_industry
10060,SH688012,SZ000725,SW_industry
10061,SH688012,SZ000413,SW_industry
10062,SH688012,SZ000536,SW_industry
10063,SH688012,SZ300296,SW_industry
10064,SH688012,SH600703,SW_industry
10065,SH688012,SZ002456,SW_industry
10066,SH688012,SZ002916,SW_industry
10067,SH688012,SZ002938,SW_industry
10068,SH688012,SH600183,SW_industry
10069,SH688012,SZ002384,SW_industry
10070,SH688012,SZ002463,SW_industry
10071,SH688012,SZ000636,SW_industry
10072,SH688012,SZ300408,SW_industry
10073,SH600705,SH601336,SW_industry
10074,SH600705,SH601601,SW_industry
10075,SH600705,SH601318,SW_industry
10076,SH600705,SZ000627,SW_industry
10077,SH600705,SH601319,SW_industry
10078,SH600705,SH601628,SW_industry
10079,SH600705,SH601162,SW_industry
10080,SH600705,SZ300059,SW_industry
10081,SH600705,SH601099,SW_industry
10082,SH600705,SH601788,SW_industry
10083,SH600705,SZ000783,SW_industry
10084,SH600705,SH601688,SW_industry
10085,SH600705,SZ000686,SW_industry
10086,SH600705,SZ000750,SW_industry
10087,SH600705,SH600030,SW_industry
10088,SH600705,SZ002797,SW_industry
10089,SH600705,SZ000728,SW_industry
10090,SH600705,SZ000712,SW_industry
10091,SH600705,SZ002736,SW_industry
10092,SH600705,SZ002945,SW_industry
10093,SH600705,SZ000166,SW_industry
10094,SH600705,SH601901,SW_industry
10095,SH600705,SZ002673,SW_industry
10096,SH600705,SH601878,SW_industry
10097,SH600705,SH601066,SW_industry
10098,SH600705,SH601236,SW_industry
10099,SH600705,SH600958,SW_industry
10100,SH600705,SZ002939,SW_industry
10101,SH600705,SH600999,SW_industry
10102,SH600705,SH601377,SW_industry
10103,SH600705,SH601881,SW_industry
10104,SH600705,SH601211,SW_industry
10105,SH600705,SH600369,SW_industry
10106,SH600705,SH601198,SW_industry
10107,SH600705,SZ000776,SW_industry
10108,SH600705,SH601555,SW_industry
10109,SH600705,SH601990,SW_industry
10110,SH600705,SH600837,SW_industry
10111,SH600705,SH601375,SW_industry
10112,SH600705,SH600909,SW_industry
10113,SH600705,SH600109,SW_industry
10114,SH600705,SZ002500,SW_industry
10115,SH600705,SH601108,SW_industry
10116,SH600256,SH600583,SW_industry
10117,SH600256,SH600339,SW_industry
10118,SH600256,SH601808,SW_industry
10119,SH600256,SH600871,SW_industry
10120,SH600256,SH600968,SW_industry
10121,SH600256,SZ000968,SW_industry
10122,SZ002352,SH600428,SW_industry
10123,SZ002352,SH601919,SW_industry
10124,SZ002352,SH601872,SW_industry
10125,SZ002352,SH601866,SW_industry
10126,SZ002352,SH600026,SW_industry
10127,SZ002352,SH600029,SW_industry
10128,SZ002352,SH603885,SW_industry
10129,SZ002352,SH601111,SW_industry
10130,SZ002352,SH600221,SW_industry
10131,SZ002352,SH601021,SW_industry
10132,SZ002352,SH600115,SW_industry
10133,SZ002352,SH600004,SW_industry
10134,SZ002352,SZ000089,SW_industry
10135,SZ002352,SH600009,SW_industry
10136,SZ002352,SH600611,SW_industry
10137,SZ002352,SH600269,SW_industry
10138,SZ002352,SH600350,SW_industry
10139,SZ002352,SZ000755,SW_industry
10140,SZ002352,SH600020,SW_industry
10141,SZ002352,SZ000088,SW_industry
10142,SZ002352,SH601107,SW_industry
10143,SZ002352,SH600377,SW_industry
10144,SZ002352,SZ000900,SW_industry
10145,SZ002352,SH600548,SW_industry
10146,SZ002352,SH600033,SW_industry
10147,SZ002352,SZ000828,SW_industry
10148,SZ002352,SZ001965,SW_industry
10149,SZ002352,SH600035,SW_industry
10150,SZ002352,SH601333,SW_industry
10151,SZ002352,SH601006,SW_industry
10152,SZ000400,SZ300316,SW_industry
10153,SZ000400,SH603185,SW_industry
10154,SZ000400,SZ300751,SW_industry
10155,SZ000400,SH603806,SW_industry
10156,SZ000400,SH601865,SW_industry
10157,SZ000400,SH600151,SW_industry
10158,SZ000400,SZ002459,SW_industry
10159,SZ000400,SH600438,SW_industry
10160,SZ000400,SZ002129,SW_industry
10161,SZ000400,SH601012,SW_industry
10162,SZ000400,SZ300763,SW_industry
10163,SZ000400,SZ300274,SW_industry
10164,SZ000400,SH601727,SW_industry
10165,SZ000400,SH600875,SW_industry
10166,SZ000400,SZ002202,SW_industry
10167,SZ000400,SZ300014,SW_industry
10168,SZ000400,SZ300750,SW_industry
10169,SZ000400,SZ300207,SW_industry
10170,SZ000400,SZ002074,SW_industry
10171,SZ000400,SH603659,SW_industry
10172,SZ000400,SZ002709,SW_industry
10173,SZ000400,SZ000009,SW_industry
10174,SZ000400,SZ002812,SW_industry
10175,SZ000400,SH688005,SW_industry
10176,SZ000400,SZ300450,SW_industry
10177,SH601179,SZ300316,SW_industry
10178,SH601179,SH603185,SW_industry
10179,SH601179,SZ300751,SW_industry
10180,SH601179,SH603806,SW_industry
10181,SH601179,SH601865,SW_industry
10182,SH601179,SH600151,SW_industry
10183,SH601179,SZ002459,SW_industry
10184,SH601179,SH600438,SW_industry
10185,SH601179,SZ002129,SW_industry
10186,SH601179,SH601012,SW_industry
10187,SH601179,SZ300763,SW_industry
10188,SH601179,SZ300274,SW_industry
10189,SH601179,SH601727,SW_industry
10190,SH601179,SH600875,SW_industry
10191,SH601179,SZ002202,SW_industry
10192,SH601179,SZ300014,SW_industry
10193,SH601179,SZ300750,SW_industry
10194,SH601179,SZ300207,SW_industry
10195,SH601179,SZ002074,SW_industry
10196,SH601179,SH603659,SW_industry
10197,SH601179,SZ002709,SW_industry
10198,SH601179,SZ000009,SW_industry
10199,SH601179,SZ002812,SW_industry
10200,SH601179,SH688005,SW_industry
10201,SH601179,SZ300450,SW_industry
10202,SH600153,SH600428,SW_industry
10203,SH600153,SH601919,SW_industry
10204,SH600153,SH601872,SW_industry
10205,SH600153,SH601866,SW_industry
10206,SH600153,SH600026,SW_industry
10207,SH600153,SH600029,SW_industry
10208,SH600153,SH603885,SW_industry
10209,SH600153,SH601111,SW_industry
10210,SH600153,SH600221,SW_industry
10211,SH600153,SH601021,SW_industry
10212,SH600153,SH600115,SW_industry
10213,SH600153,SH600004,SW_industry
10214,SH600153,SZ000089,SW_industry
10215,SH600153,SH600009,SW_industry
10216,SH600153,SH600611,SW_industry
10217,SH600153,SH600269,SW_industry
10218,SH600153,SH600350,SW_industry
10219,SH600153,SZ000755,SW_industry
10220,SH600153,SH600020,SW_industry
10221,SH600153,SZ000088,SW_industry
10222,SH600153,SH601107,SW_industry
10223,SH600153,SH600377,SW_industry
10224,SH600153,SZ000900,SW_industry
10225,SH600153,SH600548,SW_industry
10226,SH600153,SH600033,SW_industry
10227,SH600153,SZ000828,SW_industry
10228,SH600153,SZ001965,SW_industry
10229,SH600153,SH600035,SW_industry
10230,SH600153,SH601333,SW_industry
10231,SH600153,SH601006,SW_industry
10232,SZ300059,SH601336,SW_industry
10233,SZ300059,SH601601,SW_industry
10234,SZ300059,SH601318,SW_industry
10235,SZ300059,SZ000627,SW_industry
10236,SZ300059,SH601319,SW_industry
10237,SZ300059,SH601628,SW_industry
10238,SZ300059,SH600643,SW_industry
10239,SZ300059,SH600390,SW_industry
10240,SZ300059,SH600705,SW_industry
10241,SZ300059,SH600061,SW_industry
10242,SZ300059,SH600816,SW_industry
10243,SZ300059,SZ000415,SW_industry
10244,SH600221,SH600428,SW_industry
10245,SH600221,SH601919,SW_industry
10246,SH600221,SH601872,SW_industry
10247,SH600221,SH601866,SW_industry
10248,SH600221,SH600026,SW_industry
10249,SH600221,SZ002183,SW_industry
10250,SH600221,SZ002010,SW_industry
10251,SH600221,SH600153,SW_industry
10252,SH600221,SH600704,SW_industry
10253,SH600221,SZ002468,SW_industry
10254,SH600221,SZ002120,SW_industry
10255,SH600221,SH600233,SW_industry
10256,SH600221,SZ002352,SW_industry
10257,SH600221,SH600787,SW_industry
10258,SH600221,SH600611,SW_industry
10259,SH600221,SH600269,SW_industry
10260,SH600221,SH600350,SW_industry
10261,SH600221,SZ000755,SW_industry
10262,SH600221,SH600020,SW_industry
10263,SH600221,SZ000088,SW_industry
10264,SH600221,SH601107,SW_industry
10265,SH600221,SH600377,SW_industry
10266,SH600221,SZ000900,SW_industry
10267,SH600221,SH600548,SW_industry
10268,SH600221,SH600033,SW_industry
10269,SH600221,SZ000828,SW_industry
10270,SH600221,SZ001965,SW_industry
10271,SH600221,SH600035,SW_industry
10272,SH600221,SH601333,SW_industry
10273,SH600221,SH601006,SW_industry
10274,SH600016,SH601169,SW_industry
10275,SH600016,SH601009,SW_industry
10276,SH600016,SH600919,SW_industry
10277,SH600016,SZ002142,SW_industry
10278,SH600016,SH601997,SW_industry
10279,SH600016,SH601229,SW_industry
10280,SH600016,SH600926,SW_industry
10281,SH600016,SH601577,SW_industry
10282,SH600016,SH601838,SW_industry
10283,SH600016,SH600928,SW_industry
10284,SH600016,SZ002839,SW_industry
10285,SH600016,SH601077,SW_industry
10286,SH600016,SZ002958,SW_industry
10287,SH600016,SH601398,SW_industry
10288,SH600016,SH601288,SW_industry
10289,SH600016,SH601328,SW_industry
10290,SZ002155,SZ000970,SW_industry
10291,SZ002155,SZ000969,SW_industry
10292,SZ002155,SZ000831,SW_industry
10293,SZ002155,SH600111,SW_industry
10294,SZ002155,SH600259,SW_industry
10295,SZ002155,SH600456,SW_industry
10296,SZ002155,SZ000960,SW_industry
10297,SZ002155,SH601958,SW_industry
10298,SZ002155,SH603993,SW_industry
10299,SZ002155,SZ002378,SW_industry
10300,SZ002155,SH600549,SW_industry
10301,SZ002155,SZ002466,SW_industry
10302,SZ002155,SZ002460,SW_industry
10303,SZ002155,SH603799,SW_industry
10304,SZ002155,SH601899,SW_industry
10305,SZ002155,SH601168,SW_industry
10306,SZ002155,SZ000630,SW_industry
10307,SZ002155,SH600110,SW_industry
10308,SZ002155,SZ000878,SW_industry
10309,SZ002155,SH600362,SW_industry
10310,SZ002155,SZ000758,SW_industry
10311,SZ002155,SH600961,SW_industry
10312,SZ002155,SH600331,SW_industry
10313,SZ002155,SZ000060,SW_industry
