,e1,e2,time
8908,SZ002468,SH600269,2018-10-01
8909,SZ002468,SH600350,2018-10-01
8910,SZ002468,SZ000755,2018-10-01
8911,SZ002468,SH600020,2018-10-01
8912,SZ002468,SZ000088,2018-10-01
8913,SZ002468,SH601107,2018-10-01
8914,SZ002468,SH600377,2018-10-01
8915,SZ002468,SZ000900,2018-10-01
8916,SZ002468,SH600548,2018-10-01
8917,SZ002468,SH600033,2018-10-01
8918,SZ002468,SZ000828,2018-10-01
8919,SZ002468,SZ001965,2018-10-01
8920,SZ002468,SH600035,2018-10-01
8921,SZ002468,SH601333,2018-10-01
8922,SZ002468,SH601006,2018-10-01
8923,SZ002572,SZ002831,2018-10-01
8924,SZ002572,SH600210,2018-10-01
8925,SZ002572,SH603899,2018-10-01
8926,SZ002572,SZ000488,2018-10-01
8927,SZ002572,SH600308,2018-10-01
8928,SZ002572,SZ002078,2018-10-01
8929,SZ002601,SH603260,2018-10-01
8930,SZ002601,SH600500,2018-10-01
8931,SZ002601,SH600352,2018-10-01
8932,SZ002601,SH600160,2018-10-01
8933,SZ002601,SH600299,2018-10-01
8934,SZ002601,SH600596,2018-10-01
8935,SZ002601,SH600309,2018-10-01
8936,SZ002601,SZ000553,2018-10-01
8937,SZ002601,SZ000408,2018-10-01
8938,SZ002601,SZ000792,2018-10-01
8939,SZ002601,SZ002470,2018-10-01
8940,SZ002601,SH600078,2018-10-01
8941,SZ002601,SH600096,2018-10-01
8942,SZ002601,SZ000912,2018-10-01
8943,SZ002601,SH600143,2018-10-01
8944,SZ002608,SH600333,2018-10-01
8945,SZ002608,SH600635,2018-10-01
8946,SZ002608,SH601139,2018-10-01
8947,SZ002624,SH601098,2018-10-01
8948,SZ002624,SH601928,2018-10-01
8949,SZ002624,SZ000793,2018-10-01
8950,SZ002624,SH600373,2018-10-01
8951,SZ002624,SH601801,2018-10-01
8952,SZ002624,SZ300251,2018-10-01
8953,SZ002624,SZ300133,2018-10-01
8954,SZ002624,SZ300182,2018-10-01
8955,SZ002624,SZ300027,2018-10-01
8956,SZ002624,SZ002292,2018-10-01
8957,SZ002624,SH600977,2018-10-01
8958,SZ002624,SZ002739,2018-10-01
8959,SZ002624,SH600088,2018-10-01
8960,SZ002624,SZ002400,2018-10-01
8961,SZ002624,SZ002131,2018-10-01
8962,SZ002624,SZ300058,2018-10-01
8963,SZ002624,SZ002027,2018-10-01
8964,SZ002624,SZ300413,2018-10-01
8965,SZ002624,SH603000,2018-10-01
8966,SZ002624,SH600037,2018-10-01
8967,SZ002624,SZ000917,2018-10-01
8968,SZ002624,SH600959,2018-10-01
8969,SZ002624,SH601929,2018-10-01
8970,SZ002624,SZ000156,2018-10-01
8971,SZ300122,SH600216,2018-10-01
8972,SZ300122,SZ002399,2018-10-01
8973,SZ300122,SZ002001,2018-10-01
8974,SZ300122,SH600267,2018-10-01
8975,SZ300122,SH600812,2018-10-01
8976,SZ300122,SH600276,2018-10-01
8977,SZ300122,SZ002422,2018-10-01
8978,SZ300122,SH600196,2018-10-01
8979,SZ300122,SH600079,2018-10-01
8980,SZ300122,SZ002773,2018-10-01
8981,SZ300122,SH600851,2018-10-01
8982,SZ300122,SZ002653,2018-10-01
8983,SZ300122,SZ002294,2018-10-01
8984,SZ300122,SH600380,2018-10-01
8985,SZ300122,SZ000623,2018-10-01
8986,SZ300122,SH600521,2018-10-01
8987,SZ300122,SZ000963,2018-10-01
8988,SZ300122,SH600200,2018-10-01
8989,SZ300122,SH600062,2018-10-01
8990,SZ300122,SH600664,2018-10-01
8991,SZ300122,SZ002411,2018-10-01
8992,SZ300122,SZ300003,2018-10-01
8993,SZ300122,SH600535,2018-10-01
8994,SZ300122,SZ002603,2018-10-01
8995,SZ300122,SH603858,2018-10-01
8996,SZ300122,SZ000999,2018-10-01
8997,SZ300122,SZ002275,2018-10-01
8998,SZ300122,SH600566,2018-10-01
8999,SZ300122,SH600332,2018-10-01
9000,SZ300122,SZ002424,2018-10-01
9001,SZ300122,SH600085,2018-10-01
9002,SZ300122,SZ000538,2018-10-01
9003,SZ300122,SZ000423,2018-10-01
9004,SZ300122,SH600518,2018-10-01
9005,SZ300122,SH600436,2018-10-01
9006,SZ300122,SH600252,2018-10-01
9007,SZ300122,SZ002044,2018-10-01
9008,SZ300122,SZ300015,2018-10-01
9009,SZ300122,SZ300347,2018-10-01
9010,SZ300122,SH603259,2018-10-01
9011,SZ300136,SH600460,2018-10-01
9012,SZ300136,SZ002049,2018-10-01
9013,SZ300136,SH600198,2018-10-01
9014,SZ300136,SH603986,2018-10-01
9015,SZ300136,SH603501,2018-10-01
9016,SZ300136,SH603160,2018-10-01
9017,SZ300136,SH600171,2018-10-01
9018,SZ300136,SZ000100,2018-10-01
9019,SZ300136,SZ002106,2018-10-01
9020,SZ300136,SH600666,2018-10-01
9021,SZ300136,SZ000725,2018-10-01
9022,SZ300136,SZ000413,2018-10-01
9023,SZ300136,SZ000536,2018-10-01
9024,SZ300136,SZ300296,2018-10-01
9025,SZ300136,SH600703,2018-10-01
9026,SZ300136,SZ002456,2018-10-01
9027,SZ300136,SZ002916,2018-10-01
9028,SZ300136,SZ002938,2018-10-01
9029,SZ300136,SH600183,2018-10-01
9030,SZ300136,SZ000636,2018-10-01
9031,SZ300136,SZ300408,2018-10-01
9032,SH600025,SH600333,2018-10-01
9033,SH600025,SH600635,2018-10-01
9034,SH600025,SH601139,2018-10-01
9035,SH600339,SZ000698,2018-10-01
9036,SH600339,SZ000301,2018-10-01
9037,SH600339,SH600688,2018-10-01
9038,SH600339,SZ000703,2018-10-01
9039,SH600339,SZ002493,2018-10-01
9040,SH600339,SH600028,2018-10-01
9041,SH600339,SH600346,2018-10-01
9042,SH600339,SZ000059,2018-10-01
9043,SH600339,SH600256,2018-10-01
9044,SH600339,SH601233,2018-10-01
9045,SH600339,SZ000968,2018-10-01
9046,SH600346,SH600583,2018-10-01
9047,SH600346,SH600339,2018-10-01
9048,SH600346,SH601808,2018-10-01
9049,SH600346,SH600871,2018-10-01
9050,SH600346,SH600968,2018-10-01
9051,SH600346,SZ000968,2018-10-01
9052,SH600438,SH601877,2018-10-01
9053,SH600438,SZ002498,2018-10-01
9054,SH600438,SH600089,2018-10-01
9055,SH600438,SZ002028,2018-10-01
9056,SH600438,SH601179,2018-10-01
9057,SH600438,SH600550,2018-10-01
9058,SH600438,SH600517,2018-10-01
9059,SH600438,SH600312,2018-10-01
9060,SH600438,SH600406,2018-10-01
9061,SH600438,SZ000682,2018-10-01
9062,SH600438,SZ000400,2018-10-01
9063,SH600438,SH601727,2018-10-01
9064,SH600438,SH600875,2018-10-01
9065,SH600438,SZ002202,2018-10-01
9066,SH600438,SZ002074,2018-10-01
9067,SH600438,SZ000009,2018-10-01
9068,SH600438,SH600884,2018-10-01
9069,SH600487,SH600050,2018-10-01
9070,SH600487,SH600804,2018-10-01
9071,SH601108,SH601336,2018-10-01
9072,SH601108,SH601601,2018-10-01
9073,SH601108,SH601318,2018-10-01
9074,SH601108,SZ000627,2018-10-01
9075,SH601108,SH601319,2018-10-01
9076,SH601108,SH601628,2018-10-01
9077,SH601108,SH600643,2018-10-01
9078,SH601108,SZ000617,2018-10-01
9079,SH601108,SH600390,2018-10-01
9080,SH601108,SH600705,2018-10-01
9081,SH601108,SH600061,2018-10-01
9082,SH601108,SH600816,2018-10-01
9083,SH601108,SZ000415,2018-10-01
9084,SH601838,SH600000,2018-10-01
9085,SH601838,SH600016,2018-10-01
9086,SH601838,SH600036,2018-10-01
9087,SH601838,SH601166,2018-10-01
9088,SH601838,SH601818,2018-10-01
9089,SH601838,SH600015,2018-10-01
9090,SH601838,SH601998,2018-10-01
9091,SH601838,SZ000001,2018-10-01
9092,SH601838,SZ002839,2018-10-01
9093,SH601838,SZ002958,2018-10-01
9094,SH601838,SH601398,2018-10-01
9095,SH601838,SH601288,2018-10-01
9096,SH601838,SH601328,2018-10-01
9097,SH603260,SH600500,2018-10-01
9098,SH603260,SH600352,2018-10-01
9099,SH603260,SH600160,2018-10-01
9100,SH603260,SH600299,2018-10-01
9101,SH603260,SH600596,2018-10-01
9102,SH603260,SH600309,2018-10-01
9103,SH603260,SH600426,2018-10-01
9104,SH603260,SH600989,2018-10-01
9105,SH603260,SZ000822,2018-10-01
9106,SH603260,SZ002601,2018-10-01
9107,SH603260,SH601216,2018-10-01
9108,SH603260,SZ002092,2018-10-01
9109,SH603260,SH600277,2018-10-01
9110,SH603260,SZ000553,2018-10-01
9111,SH603260,SZ000408,2018-10-01
9112,SH603260,SZ000792,2018-10-01
9113,SH603260,SZ002470,2018-10-01
9114,SH603260,SH600078,2018-10-01
9115,SH603260,SH600096,2018-10-01
9116,SH603260,SZ000912,2018-10-01
9117,SH603260,SH600143,2018-10-01
9118,SZ001965,SZ000520,2018-10-01
9119,SZ001965,SH600428,2018-10-01
9120,SZ001965,SH601919,2018-10-01
9121,SZ001965,SH601872,2018-10-01
9122,SZ001965,SH601866,2018-10-01
9123,SZ001965,SH600026,2018-10-01
9124,SZ001965,SZ002183,2018-10-01
9125,SZ001965,SZ002010,2018-10-01
9126,SZ001965,SH600153,2018-10-01
9127,SZ001965,SH600704,2018-10-01
9128,SZ001965,SZ002468,2018-10-01
9129,SZ001965,SZ002120,2018-10-01
9130,SZ001965,SH600233,2018-10-01
9131,SZ001965,SZ002352,2018-10-01
9132,SZ001965,SH600787,2018-10-01
9133,SZ001965,SZ000099,2018-10-01
9134,SZ001965,SH600029,2018-10-01
9135,SZ001965,SH603885,2018-10-01
9136,SZ001965,SH601111,2018-10-01
9137,SZ001965,SH600221,2018-10-01
9138,SZ001965,SH601021,2018-10-01
9139,SZ001965,SH600115,2018-10-01
9140,SZ001965,SH600004,2018-10-01
9141,SZ001965,SZ000089,2018-10-01
9142,SZ001965,SH600009,2018-10-01
9143,SZ002050,SZ002032,2018-10-01
9144,SZ002050,SZ002242,2018-10-01
9145,SZ002050,SZ002508,2018-10-01
9146,SZ002050,SZ000541,2018-10-01
9147,SZ002050,SH600060,2018-10-01
9148,SZ002050,SH600839,2018-10-01
9149,SZ002050,SZ002429,2018-10-01
9150,SZ002050,SZ002052,2018-10-01
9151,SZ002050,SZ000651,2018-10-01
9152,SZ002050,SZ000333,2018-10-01
9153,SZ002050,SH600690,2018-10-01
9154,SZ002625,SZ002025,2018-10-01
9155,SZ002625,SZ002179,2018-10-01
9156,SZ002625,SZ002465,2018-10-01
9157,SZ002625,SH601698,2018-10-01
9158,SZ002625,SH600118,2018-10-01
9159,SZ002625,SH600879,2018-10-01
9160,SZ002625,SH600482,2018-10-01
9161,SZ002625,SH600150,2018-10-01
9162,SZ002625,SH600685,2018-10-01
9163,SZ002625,SH601989,2018-10-01
9164,SZ002925,SH600460,2018-10-01
9165,SZ002925,SZ002049,2018-10-01
9166,SZ002925,SH600198,2018-10-01
9167,SZ002925,SH603986,2018-10-01
9168,SZ002925,SH603501,2018-10-01
9169,SZ002925,SH603160,2018-10-01
9170,SZ002925,SH600171,2018-10-01
9171,SZ002925,SZ000100,2018-10-01
9172,SZ002925,SZ002106,2018-10-01
9173,SZ002925,SH600666,2018-10-01
9174,SZ002925,SZ000725,2018-10-01
9175,SZ002925,SZ000413,2018-10-01
9176,SZ002925,SZ000536,2018-10-01
9177,SZ002925,SZ300296,2018-10-01
9178,SZ002925,SH600703,2018-10-01
9179,SZ002925,SZ002456,2018-10-01
9180,SZ002925,SZ002916,2018-10-01
9181,SZ002925,SZ002938,2018-10-01
9182,SZ002925,SH600183,2018-10-01
9183,SZ002925,SZ000636,2018-10-01
9184,SZ002925,SZ300408,2018-10-01
9185,SZ300408,SH600460,2018-10-01
9186,SZ300408,SZ002049,2018-10-01
9187,SZ300408,SH600198,2018-10-01
9188,SZ300408,SH603986,2018-10-01
9189,SZ300408,SH603501,2018-10-01
9190,SZ300408,SH603160,2018-10-01
9191,SZ300408,SH600171,2018-10-01
9192,SZ300408,SZ000021,2018-10-01
9193,SZ300408,SZ002475,2018-10-01
9194,SZ300408,SZ002925,2018-10-01
9195,SZ300408,SH601231,2018-10-01
9196,SZ300408,SZ002241,2018-10-01
9197,SZ300408,SZ300433,2018-10-01
9198,SZ300408,SZ300136,2018-10-01
9199,SZ300408,SH601138,2018-10-01
9200,SZ300408,SZ000100,2018-10-01
9201,SZ300408,SZ002106,2018-10-01
9202,SZ300408,SH600666,2018-10-01
9203,SZ300408,SZ000725,2018-10-01
9204,SZ300408,SZ000413,2018-10-01
9205,SZ300408,SZ000536,2018-10-01
9206,SZ300408,SZ300296,2018-10-01
9207,SZ300408,SH600703,2018-10-01
9208,SZ300408,SZ002456,2018-10-01
9209,SZ300433,SH600460,2018-10-01
9210,SZ300433,SZ002049,2018-10-01
9211,SZ300433,SH600198,2018-10-01
9212,SZ300433,SH603986,2018-10-01
9213,SZ300433,SH603501,2018-10-01
9214,SZ300433,SH603160,2018-10-01
9215,SZ300433,SH600171,2018-10-01
9216,SZ300433,SZ000100,2018-10-01
9217,SZ300433,SZ002106,2018-10-01
9218,SZ300433,SH600666,2018-10-01
9219,SZ300433,SZ000725,2018-10-01
9220,SZ300433,SZ000413,2018-10-01
9221,SZ300433,SZ000536,2018-10-01
9222,SZ300433,SZ300296,2018-10-01
9223,SZ300433,SH600703,2018-10-01
9224,SZ300433,SZ002456,2018-10-01
9225,SZ300433,SZ002916,2018-10-01
9226,SZ300433,SZ002938,2018-10-01
9227,SZ300433,SH600183,2018-10-01
9228,SZ300433,SZ000636,2018-10-01
9229,SZ300433,SZ300408,2018-10-01
9230,SH600566,SZ300122,2018-10-01
9231,SH600566,SZ300142,2018-10-01
9232,SH600566,SH600739,2018-10-01
9233,SH600566,SZ002038,2018-10-01
9234,SH600566,SH600682,2018-10-01
9235,SH600566,SZ000661,2018-10-01
9236,SH600566,SH600867,2018-10-01
9237,SH600566,SZ002007,2018-10-01
9238,SH600566,SH600161,2018-10-01
9239,SH600566,SZ002252,2018-10-01
9240,SH600566,SH600216,2018-10-01
9241,SH600566,SZ002399,2018-10-01
9242,SH600566,SZ002001,2018-10-01
9243,SH600566,SH600267,2018-10-01
9244,SH600566,SH600812,2018-10-01
9245,SH600566,SH600276,2018-10-01
9246,SH600566,SZ002422,2018-10-01
9247,SH600566,SH600196,2018-10-01
9248,SH600566,SH600079,2018-10-01
9249,SH600566,SZ002773,2018-10-01
9250,SH600566,SH600851,2018-10-01
9251,SH600566,SZ002653,2018-10-01
9252,SH600566,SZ002294,2018-10-01
9253,SH600566,SH600380,2018-10-01
9254,SH600566,SZ000623,2018-10-01
9255,SH600566,SH600521,2018-10-01
9256,SH600566,SZ000963,2018-10-01
9257,SH600566,SH600200,2018-10-01
9258,SH600566,SH600062,2018-10-01
9259,SH600566,SH600664,2018-10-01
9260,SH600566,SZ002411,2018-10-01
9261,SH600566,SZ300003,2018-10-01
9262,SH600566,SZ002044,2018-10-01
9263,SH600566,SZ300015,2018-10-01
9264,SH600566,SZ300347,2018-10-01
9265,SH600566,SH603259,2018-10-01
9266,SH600760,SZ002025,2018-10-01
9267,SH600760,SZ002179,2018-10-01
9268,SH600760,SZ002465,2018-10-01
9269,SH600760,SH601698,2018-10-01
9270,SH600760,SH600118,2018-10-01
9271,SH600760,SH600879,2018-10-01
9272,SH600760,SH600482,2018-10-01
9273,SH600760,SH600150,2018-10-01
9274,SH600760,SH600685,2018-10-01
9275,SH600760,SH601989,2018-10-01
9276,SH601066,SH601336,2018-10-01
9277,SH601066,SH601601,2018-10-01
9278,SH601066,SH601318,2018-10-01
9279,SH601066,SZ000627,2018-10-01
9280,SH601066,SH601319,2018-10-01
9281,SH601066,SH601628,2018-10-01
9282,SH601066,SH600643,2018-10-01
9283,SH601066,SZ000617,2018-10-01
9284,SH601066,SH600390,2018-10-01
9285,SH601066,SH600705,2018-10-01
9286,SH601066,SH600061,2018-10-01
9287,SH601066,SH600816,2018-10-01
9288,SH601066,SZ000415,2018-10-01
9289,SH601138,SH600460,2018-10-01
9290,SH601138,SZ002049,2018-10-01
9291,SH601138,SH600198,2018-10-01
9292,SH601138,SH603986,2018-10-01
9293,SH601138,SH603501,2018-10-01
9294,SH601138,SH603160,2018-10-01
9295,SH601138,SH600171,2018-10-01
9296,SH601138,SZ000100,2018-10-01
9297,SH601138,SZ002106,2018-10-01
9298,SH601138,SH600666,2018-10-01
9299,SH601138,SZ000725,2018-10-01
9300,SH601138,SZ000413,2018-10-01
9301,SH601138,SZ000536,2018-10-01
9302,SH601138,SZ300296,2018-10-01
9303,SH601138,SH600703,2018-10-01
9304,SH601138,SZ002456,2018-10-01
9305,SH601138,SZ002916,2018-10-01
9306,SH601138,SZ002938,2018-10-01
9307,SH601138,SH600183,2018-10-01
9308,SH601138,SZ000636,2018-10-01
9309,SH601138,SZ300408,2018-10-01
9310,SH603156,SZ000729,2018-10-01
9311,SH603156,SH600132,2018-10-01
9312,SH603156,SH600600,2018-10-01
9313,SH603156,SZ000869,2018-10-01
9314,SH603156,SZ002568,2018-10-01
9315,SH603156,SH603288,2018-10-01
9316,SH603156,SH600873,2018-10-01
9317,SH603156,SH600073,2018-10-01
9318,SH603156,SZ000895,2018-10-01
9319,SH603156,SZ300146,2018-10-01
9320,SH603156,SH600809,2018-10-01
9321,SH603156,SH600519,2018-10-01
9322,SH603156,SZ002304,2018-10-01
9323,SH603156,SH600779,2018-10-01
9324,SH603156,SZ000568,2018-10-01
9325,SH603156,SZ000596,2018-10-01
9326,SH603156,SZ000858,2018-10-01
9327,SH603259,SZ300122,2018-10-01
9328,SH603259,SZ300142,2018-10-01
9329,SH603259,SH600739,2018-10-01
9330,SH603259,SZ002038,2018-10-01
9331,SH603259,SH600682,2018-10-01
9332,SH603259,SZ000661,2018-10-01
9333,SH603259,SH600867,2018-10-01
9334,SH603259,SZ002007,2018-10-01
9335,SH603259,SH600161,2018-10-01
9336,SH603259,SZ002252,2018-10-01
9337,SH603259,SH600216,2018-10-01
9338,SH603259,SZ002399,2018-10-01
9339,SH603259,SZ002001,2018-10-01
9340,SH603259,SH600267,2018-10-01
9341,SH603259,SH600812,2018-10-01
9342,SH603259,SH600276,2018-10-01
9343,SH603259,SZ002422,2018-10-01
9344,SH603259,SH600196,2018-10-01
9345,SH603259,SH600079,2018-10-01
9346,SH603259,SZ002773,2018-10-01
9347,SH603259,SH600851,2018-10-01
9348,SH603259,SZ002653,2018-10-01
9349,SH603259,SZ002294,2018-10-01
9350,SH603259,SH600380,2018-10-01
9351,SH603259,SZ000623,2018-10-01
9352,SH603259,SH600521,2018-10-01
9353,SH603259,SZ000963,2018-10-01
9354,SH603259,SH600200,2018-10-01
9355,SH603259,SH600062,2018-10-01
9356,SH603259,SH600664,2018-10-01
9357,SH603259,SZ002411,2018-10-01
9358,SH603259,SZ300003,2018-10-01
9359,SH603259,SH600535,2018-10-01
9360,SH603259,SZ002603,2018-10-01
9361,SH603259,SH603858,2018-10-01
9362,SH603259,SZ000999,2018-10-01
9363,SH603259,SZ002275,2018-10-01
9364,SH603259,SH600566,2018-10-01
9365,SH603259,SH600332,2018-10-01
9366,SH603259,SZ002424,2018-10-01
9367,SH603259,SH600085,2018-10-01
9368,SH603259,SZ000538,2018-10-01
9369,SH603259,SZ000423,2018-10-01
9370,SH603259,SH600518,2018-10-01
9371,SH603259,SH600436,2018-10-01
9372,SH603259,SH600252,2018-10-01
9373,SH603986,SZ000021,2018-10-01
9374,SH603986,SZ002475,2018-10-01
9375,SH603986,SZ002925,2018-10-01
9376,SH603986,SH601231,2018-10-01
9377,SH603986,SZ002241,2018-10-01
9378,SH603986,SZ300433,2018-10-01
9379,SH603986,SZ300136,2018-10-01
9380,SH603986,SH601138,2018-10-01
9381,SH603986,SZ000100,2018-10-01
9382,SH603986,SZ002106,2018-10-01
9383,SH603986,SH600666,2018-10-01
9384,SH603986,SZ000725,2018-10-01
9385,SH603986,SZ000413,2018-10-01
9386,SH603986,SZ000536,2018-10-01
9387,SH603986,SZ300296,2018-10-01
9388,SH603986,SH600703,2018-10-01
9389,SH603986,SZ002456,2018-10-01
9390,SH603986,SZ002916,2018-10-01
9391,SH603986,SZ002938,2018-10-01
9392,SH603986,SH600183,2018-10-01
9393,SH603986,SZ000636,2018-10-01
9394,SH603986,SZ300408,2018-10-01
9395,SZ000408,SH603260,2018-10-01
9396,SZ000408,SH600500,2018-10-01
9397,SZ000408,SH600352,2018-10-01
9398,SZ000408,SH600160,2018-10-01
9399,SZ000408,SH600299,2018-10-01
9400,SZ000408,SH600596,2018-10-01
9401,SZ000408,SH600309,2018-10-01
9402,SZ000408,SH600426,2018-10-01
9403,SZ000408,SH600989,2018-10-01
9404,SZ000408,SZ000822,2018-10-01
9405,SZ000408,SZ002601,2018-10-01
9406,SZ000408,SH601216,2018-10-01
9407,SZ000408,SZ002092,2018-10-01
9408,SZ000408,SH600277,2018-10-01
9409,SZ000408,SH600143,2018-10-01
9410,SZ000553,SH603260,2018-10-01
9411,SZ000553,SH600500,2018-10-01
9412,SZ000553,SH600352,2018-10-01
9413,SZ000553,SH600160,2018-10-01
9414,SZ000553,SH600299,2018-10-01
9415,SZ000553,SH600596,2018-10-01
9416,SZ000553,SH600309,2018-10-01
9417,SZ000553,SH600426,2018-10-01
9418,SZ000553,SH600989,2018-10-01
9419,SZ000553,SZ000822,2018-10-01
9420,SZ000553,SZ002601,2018-10-01
9421,SZ000553,SH601216,2018-10-01
9422,SZ000553,SZ002092,2018-10-01
9423,SZ000553,SH600277,2018-10-01
9424,SZ000553,SH600143,2018-10-01
9425,SZ000661,SH600216,2018-10-01
9426,SZ000661,SZ002399,2018-10-01
9427,SZ000661,SZ002001,2018-10-01
9428,SZ000661,SH600267,2018-10-01
9429,SZ000661,SH600812,2018-10-01
9430,SZ000661,SH600276,2018-10-01
9431,SZ000661,SZ002422,2018-10-01
9432,SZ000661,SH600196,2018-10-01
9433,SZ000661,SH600079,2018-10-01
9434,SZ000661,SZ002773,2018-10-01
9435,SZ000661,SH600851,2018-10-01
9436,SZ000661,SZ002653,2018-10-01
9437,SZ000661,SZ002294,2018-10-01
9438,SZ000661,SH600380,2018-10-01
9439,SZ000661,SZ000623,2018-10-01
9440,SZ000661,SH600521,2018-10-01
9441,SZ000661,SZ000963,2018-10-01
9442,SZ000661,SH600200,2018-10-01
9443,SZ000661,SH600062,2018-10-01
9444,SZ000661,SH600664,2018-10-01
9445,SZ000661,SZ002411,2018-10-01
9446,SZ000661,SZ300003,2018-10-01
9447,SZ000661,SH600535,2018-10-01
9448,SZ000661,SZ002603,2018-10-01
9449,SZ000661,SH603858,2018-10-01
9450,SZ000661,SZ000999,2018-10-01
9451,SZ000661,SZ002275,2018-10-01
9452,SZ000661,SH600566,2018-10-01
9453,SZ000661,SH600332,2018-10-01
9454,SZ000661,SZ002424,2018-10-01
9455,SZ000661,SH600085,2018-10-01
9456,SZ000661,SZ000538,2018-10-01
9457,SZ000661,SZ000423,2018-10-01
9458,SZ000661,SH600518,2018-10-01
9459,SZ000661,SH600436,2018-10-01
9460,SZ000661,SH600252,2018-10-01
9461,SZ000661,SZ002044,2018-10-01
9462,SZ000661,SZ300015,2018-10-01
9463,SZ000661,SZ300347,2018-10-01
9464,SZ000661,SH603259,2018-10-01
9465,SZ002032,SZ002050,2018-10-01
9466,SZ002032,SZ002508,2018-10-01
9467,SZ002032,SZ000541,2018-10-01
9468,SZ002032,SH600060,2018-10-01
9469,SZ002032,SH600839,2018-10-01
9470,SZ002032,SZ002429,2018-10-01
9471,SZ002032,SZ002052,2018-10-01
9472,SZ002032,SZ000651,2018-10-01
9473,SZ002032,SZ000333,2018-10-01
9474,SZ002032,SH600690,2018-10-01
9475,SZ002120,SZ000520,2018-10-01
9476,SZ002120,SH600428,2018-10-01
9477,SZ002120,SH601919,2018-10-01
9478,SZ002120,SH601872,2018-10-01
9479,SZ002120,SH601866,2018-10-01
9480,SZ002120,SH600026,2018-10-01
9481,SZ002120,SZ000099,2018-10-01
9482,SZ002120,SH600029,2018-10-01
9483,SZ002120,SH603885,2018-10-01
9484,SZ002120,SH601111,2018-10-01
9485,SZ002120,SH600221,2018-10-01
9486,SZ002120,SH601021,2018-10-01
9487,SZ002120,SH600115,2018-10-01
9488,SZ002120,SH600004,2018-10-01
9489,SZ002120,SZ000089,2018-10-01
9490,SZ002120,SH600009,2018-10-01
9491,SZ002120,SH600611,2018-10-01
9492,SZ002120,SH600834,2018-10-01
9493,SZ002120,SH600269,2018-10-01
9494,SZ002120,SH600350,2018-10-01
9495,SZ002120,SZ000755,2018-10-01
9496,SZ002120,SH600020,2018-10-01
9497,SZ002120,SZ000088,2018-10-01
9498,SZ002120,SH601107,2018-10-01
9499,SZ002120,SH600377,2018-10-01
9500,SZ002120,SZ000900,2018-10-01
9501,SZ002120,SH600548,2018-10-01
9502,SZ002120,SH600033,2018-10-01
9503,SZ002120,SZ000828,2018-10-01
9504,SZ002120,SZ001965,2018-10-01
9505,SZ002120,SH600035,2018-10-01
9506,SZ002120,SH601333,2018-10-01
9507,SZ002120,SH601006,2018-10-01
9508,SZ002179,SH601698,2018-10-01
9509,SZ002179,SH600118,2018-10-01
9510,SZ002179,SH600879,2018-10-01
9511,SZ002179,SZ000768,2018-10-01
9512,SZ002179,SH600038,2018-10-01
9513,SZ002179,SH600760,2018-10-01
9514,SZ002179,SH600372,2018-10-01
9515,SZ002179,SH600316,2018-10-01
9516,SZ002179,SZ002625,2018-10-01
9517,SZ002179,SH600893,2018-10-01
9518,SZ002179,SH600482,2018-10-01
9519,SZ002179,SH600150,2018-10-01
9520,SZ002179,SH600685,2018-10-01
9521,SZ002179,SH601989,2018-10-01
9522,SZ002271,SH601992,2018-10-01
9523,SZ002271,SZ000401,2018-10-01
9524,SZ002271,SH600724,2018-10-01
9525,SZ002271,SZ000012,2018-10-01
9526,SZ002311,SH601118,2018-10-01
9527,SZ002311,SZ002069,2018-10-01
9528,SZ002311,SH600251,2018-10-01
9529,SZ002311,SH600737,2018-10-01
9530,SZ002311,SZ000930,2018-10-01
9531,SZ002311,SZ002299,2018-10-01
9532,SZ002311,SZ300498,2018-10-01
9533,SZ002311,SZ002714,2018-10-01
9534,SZ002773,SZ300122,2018-10-01
9535,SZ002773,SZ300142,2018-10-01
9536,SZ002773,SH600739,2018-10-01
9537,SZ002773,SZ002038,2018-10-01
9538,SZ002773,SH600682,2018-10-01
9539,SZ002773,SZ000661,2018-10-01
9540,SZ002773,SH600867,2018-10-01
9541,SZ002773,SZ002007,2018-10-01
9542,SZ002773,SH600161,2018-10-01
9543,SZ002773,SZ002252,2018-10-01
9544,SZ002773,SZ002411,2018-10-01
9545,SZ002773,SZ300003,2018-10-01
9546,SZ002773,SH600535,2018-10-01
9547,SZ002773,SZ002603,2018-10-01
9548,SZ002773,SH603858,2018-10-01
9549,SZ002773,SZ000999,2018-10-01
9550,SZ002773,SZ002275,2018-10-01
9551,SZ002773,SH600566,2018-10-01
9552,SZ002773,SH600332,2018-10-01
9553,SZ002773,SZ002424,2018-10-01
9554,SZ002773,SH600085,2018-10-01
9555,SZ002773,SZ000538,2018-10-01
9556,SZ002773,SZ000423,2018-10-01
9557,SZ002773,SH600518,2018-10-01
9558,SZ002773,SH600436,2018-10-01
9559,SZ002773,SH600252,2018-10-01
9560,SZ002773,SZ002044,2018-10-01
9561,SZ002773,SZ300015,2018-10-01
